    153441
   60.3402 KUR   -2.024 2.5  29167.700 1.5  194894.780  25.024s15d 1D  4s15p 3P 
   60.3430 KUR   -9.136 4.0       .000 4.0  165719.200  26.024s15d 1D  4s15p 3P 
   60.3432 KUR   -6.079 2.5  26857.800 2.5  192576.420  25.024s15d 1D  4s15p 3P 
   60.3440 KUR   -5.086 3.5  26859.900 2.5  192576.420  25.024s15d 1D  4s15p 3P 
   60.3448 KUR   -5.482 2.5  43105.400 3.5  208819.640  25.024s15d 1D  4s15p 3P 
   60.3470 K88   -3.686 3.0    436.200 2.0  166144.630  26.02d6 5D     (6S)5p 7 
   60.3490 KUR   -8.145 2.5       .000 3.5  165702.900  25.024s15d 1D  4s15p 3P 
   60.3546 KUR   -2.810 1.5  29207.300 1.5  194894.780  25.024s15d 1D  4s15p 3P 
   60.3568 KUR   -6.388 2.5  29167.700 1.5  194849.100  25.024s15d 1D  4s15p 3P 
   60.3583 K88   -1.573 4.5  57721.200 3.5  223398.620  26.03d5 2G2    (3F2)4p  
   60.3670 KUR   -2.288  .5  29241.400 1.5  194894.780  25.024s15d 1D  4s15p 3P 
   60.3680 K88   -0.686 3.0  59902.800 2.0  225553.400  27.03d6 3F1    (4F)4p 3 
   60.3712 KUR   -4.216 1.5  29207.300 1.5  194849.100  25.024s15d 1D  4s15p 3P 
   60.3727 KUR   -4.718 2.5  43105.400 2.5  208743.100  25.024s15d 1D  4s15p 3P 
   60.3734 K88   -3.367 5.5  47078.600 5.5  212714.370  26.03d5 2I     (3H)4p 4 
   60.3762 KUR   -8.201 4.0  21462.200 4.0  187090.400  26.024s15d 1D  4s15p 3P 
   60.3800 K88   -1.751 4.5  52620.700 4.5  218238.510  26.03d5 4F     (3H)4p 4 
   60.3823 K88   -3.228 2.0 204842.640 2.0  370454.040  20.023p5 3d 3  0)6p 2[1 
   60.3837 KUR   -4.016  .5  29241.400 1.5  194849.100  25.024s15d 1D  4s15p 3P 
   60.3980 K88   -4.454 3.5  20947.600 2.5  186516.100  28.03d7 2G     (5D)4p 4 
   60.4023 FT    -1.184 1.0 677150.700 2.0  842707.300   8.04p3p'  3D  s6f  *3F 
   60.4065 KUR   -5.324 2.5  43105.400 3.5  208650.540  25.024s15d 1D  4s15p 3P 
   60.4069 K88   -1.901 1.0  58919.800 2.0  224463.900  27.03d6 3P1    (2G2)4p  
   60.4072 K88    -.949 3.5  52695.400 4.5  218238.510  26.03d5 4F     (3H)4p 4 
   60.4080 KUR   -5.529 4.5  26851.100 3.5  192392.200  25.024s15d 1D  4s15p 3P 
   60.4084 K88   -4.576 1.0 221429.000 2.0  386968.800  28.04(4P)4s 3  (2D1)4p  
   60.4087 K88   -3.418 4.5  52620.700 3.5  218159.770  26.03d5 4F     (3H)4p 4 
   60.4104 KUR   -6.946 2.5  26857.800 3.5  192392.200  25.024s15d 1D  4s15p 3P 
   60.4112 KUR   -6.062 3.5  26859.900 3.5  192392.200  25.024s15d 1D  4s15p 3P 
   60.4140 KUR   -5.009 2.0  55952.210 3.0  221476.680  28.024s15d 1D  4s15p 3P 
   60.4163 KUR   -3.331 4.5  43573.160 5.5  209091.410  25.024s15d 1D  4s15p 3P 
   60.4179 K88   -4.756 2.0    738.900 3.0  166252.740  26.02d6 5D     (6S)5p 7 
   60.4201 KUR   -6.158 2.5  26857.800 1.5  192365.520  25.024s15d 1D  4s15p 3P 
   60.4229 K88   -2.497 3.5  52695.400 2.5  218195.660  26.03d5 4F     (3F2)4p  
   60.4258 K88   -3.003 2.5  49541.500 3.5  215033.810  26.03d5 2D3    (3F2)4p  
   60.4266 KUR   -6.710 2.0  35803.700 2.0  201293.750  26.024s15d 1D  4s15p 3P 
   60.4360 K88   -1.792 3.5  52695.400 3.5  218159.770  26.03d5 4F     (3H)4p 4 
   60.4379 KUR   -2.818 4.5  43573.160 5.5  209032.300  25.024s15d 1D  4s15p 3P 
   60.4392 KP     -.910  .5  29812.800 1.5  195268.200  17.02  3p3 *2    3d'  2 
   60.4488 KUR   -8.673 4.0  21462.200 3.0  186891.500  26.024s15d 1D  4s15p 3P 
   60.4529 KP    -3.660 2.5 604003.100 1.5  769421.000  12.033p *4D    4d  2D   
   60.4574 K88   -3.940 2.0    738.900 2.0  166144.630  26.02d6 5D     (6S)5p 7 
   60.4592 KP    -4.920 3.5 603138.100 2.5  768539.000  12.033p *4D    4d  4P   
   60.4600 K88   -3.659 2.0  55952.210 3.0  221350.900  28.02(4F)4s 5  F4)4f 2[ 
   60.4630 KUR   -9.301 3.0  21699.900 4.0  187090.400  26.024s15d 1D  4s15p 3P 
   60.4661 KUR   -8.638 2.5       .000 2.5  165382.000  25.024s15d 1D  4s15p 3P 
   60.4687 FT    -1.014 2.0 677348.500 3.0  842723.300   8.04p3p'  3D  s6f  *3F 
   60.4689 KUR   -7.235 2.0  35803.700 1.0  201178.010  26.024s15d 1D  4s15p 3P 
   60.4691 K88   -4.229 2.0  19404.800 3.0  184778.500  26.02d6 3P2    (6S)4f 5 
   60.4694 K88   -4.607 2.0  19404.800 2.0  184777.600  26.02d6 3P2    (6S)4f 5 
   60.4695 KUR   -5.617 2.0  19404.800 1.0  184777.300  26.024s15d 1D  4s15p 3P 
   60.4731 KUR   -5.460 4.5  43573.160 4.5  208935.880  25.024s15d 1D  4s15p 3P 
   60.4731 KUR   -7.418 2.0  35803.700 3.0  201166.350  26.024s15d 1D  4s15p 3P 
   60.4732 KP    -1.870 1.5  29905.600 1.5  195268.200  17.02  3p3 *2    3d'  2 
   60.4739 KUR   -7.083 2.0  35803.700 2.0  201164.210  26.024s15d 1D  4s15p 3P 
   60.4750 K88   -1.602 2.5  52838.000 2.5  218195.660  26.03d5 4F     (3F2)4p  
   60.4820 KUR   -2.299 1.5  29207.300  .5  194545.780  25.024s15d 1D  4s15p 3P 
   60.4839 KUR   -3.631 3.5  43602.500 4.5  208935.880  25.024s15d 1D  4s15p 3P 
   60.4853 K88   -3.948 2.5  43437.500 1.5  208766.900  28.03d7 2F     (3F2)4p  
   60.4857 KUR   -5.090 2.0  40999.870 3.0  206328.220  26.024s15d 1D  4s15p 3P 
   60.4857 K88   -4.593 3.5  52695.400 2.5  218023.810  26.03d5 4F     (3P2)4p  
   60.4869 KUR   -5.751 2.0  40999.870 2.0  206324.890  26.024s15d 1D  4s15p 3P 
   60.4881 K88   -1.082 2.5  52838.000 3.5  218159.770  26.03d5 4F     (3H)4p 4 
   60.4905 KUR   -7.822 2.5  26857.800 2.5  192172.890  25.024s15d 1D  4s15p 3P 
   60.4913 KUR   -5.623 3.5  26859.900 2.5  192172.890  25.024s15d 1D  4s15p 3P 
   60.4945 KUR   -3.044  .5  29241.400  .5  194545.780  25.024s15d 1D  4s15p 3P 
   60.4963 K88   -3.079 2.5  52166.700 1.5  217466.190  26.03d5 2F2    (3F2)4p  
   60.4976 KUR   -6.055 2.0  40999.870 1.0  206295.810  26.024s15d 1D  4s15p 3P 
   60.5023 KUR   -6.650 3.0    436.200 4.0  165719.200  26.024s15d 1D  4s15p 3P 
   60.5043 K88   -3.904 3.0 225200.700 3.0  390478.200  28.04(4D)4s 3  (2D1)4p  
   60.5058 K88   -1.296 3.5  43858.600 4.5  209131.900  28.03d7 2F     (3H)4p   
   60.5138 K88   -1.427 1.5 100118.000 2.5  265369.480  26.03d5 2P     (1G1)4p  
   60.5204 KUR   -6.325 2.0  40999.870 2.0  206233.310  26.024s15d 1D  4s15p 3P 
   60.5264 KUR   -5.448 3.5  43602.500 3.5  208819.640  25.024s15d 1D  4s15p 3P 
   60.5282 KUR   -4.563 1.0    932.400 2.0  166144.630  26.024s15d 1D  4s15p 3P 
   60.5358 KUR   -8.783 3.0  21699.900 3.0  186891.500  26.024s15d 1D  4s15p 3P 
   60.5379 K88   -2.705 2.5  52838.000 2.5  218023.810  26.03d5 4F     (3P2)4p  
   60.5397 K88   -2.614 4.5  56058.300 4.5  221239.210  26.03d5 2H     (3G)4p 4 
   60.5398 K88   -4.620 2.0  40999.870 3.0  206180.410  26.02(6S)4s 5  (4D)5p 3 
   60.5406 KUR   -2.970 4.5  43573.160 4.5  208751.600  25.024s15d 1D  4s15p 3P 
   60.5417 K88   -4.867 1.5  23648.900 1.5  188824.200  28.03d7 2P     (5D)4p 4 
   60.5437 KP    -1.810  .0  32688.800 1.0  197858.690   7.01  2p2  1   p4s  *1 
   60.5492 KUR   -6.503 2.5  26857.800 1.5  192012.750  25.024s15d 1D  4s15p 3P 
   60.5507 KUR   -3.812 2.5  43668.840 3.5  208819.640  25.024s15d 1D  4s15p 3P 
   60.5513 KUR   -2.428 3.5  43602.500 4.5  208751.600  25.024s15d 1D  4s15p 3P 
   60.5545 KUR   -3.652 3.5  43602.500 2.5  208743.100  25.024s15d 1D  4s15p 3P 
   60.5550 FT     -.076 1.0 672693.800 2.0  837833.000   8.04p3p'  1P  p4d' *1D 
   60.5572 KP     -.400  .5 320735.000  .5  485868.000  10.03s2p4  2P  2p5 *2PX 
   60.5653 FT     -.921 1.0 664485.900 1.0  829597.000   8.04p3s' *1P  p4p'  1P 
   60.5669 KP     -.410 2.0       .000 1.0  165106.660   9.01  2p4  3    2p5 *3 
   60.5777 KUR   -4.563 4.5  43573.160 3.5  208650.540  25.024s15d 1D  4s15p 3P 
   60.5785 K88   -2.344 3.5  43858.600 4.5  208933.600  28.03d7 2F     (3F2)4p  
   60.5788 KUR   -3.206 2.5  43668.840 2.5  208743.100  25.024s15d 1D  4s15p 3P 
   60.5809 KUR   -3.469 1.5  43674.700 2.5  208743.100  25.024s15d 1D  4s15p 3P 
   60.5847 FT    -1.904 3.0 677665.000 3.0  842723.300   8.04p3p'  3D  s6f  *3F 
   60.5849 K88   -4.764  .0 121130.200 1.0  286187.700  26.04d4 1S1    (2P)4p 3 
   60.5850 K88   -3.513 2.0 345028.700 3.0  510086.000  26.063d4s 3D   d3(2H) 3 
   60.5863 KP     -.520 1.5  29905.600 2.5  194959.500  17.02  3p3 *2    3d'  2 
   60.5884 KUR   -3.910 3.5  43602.500 3.5  208650.540  25.024s15d 1D  4s15p 3P 
   60.5902 KP    -4.550 2.0  46784.600 2.0  211827.670   7.01 s2p3 *5    3s'  3 
   60.5911 KUR   -9.487 3.0  21699.900 2.0  186740.600  26.024s15d 1D  4s15p 3P 
   60.5935 KUR   -9.915 2.0  21857.200 3.0  186891.500  26.024s15d 1D  4s15p 3P 
   60.5935 K88    -.656 3.5  51394.200 4.5  216428.440  26.03d5 2F2    (3H)4p 2 
   60.5974 K88   -3.561 2.5  43437.500 1.5  208461.000  28.03d7 2F     (3P2)4p  
   60.6031 K88   -4.043 1.5  52837.100 2.5  217845.290  26.03d5 4F     (3H)4p 4 
   60.6034 K88   -3.871 2.5  52838.000 2.5  217845.290  26.03d5 4F     (3H)4p 4 
   60.6072 K88   -2.531 2.0  16661.600 3.0  181658.400  28.02d8 3P     (b2D)4p  
   60.6098 KP     -.890 1.5  18053.000 2.5  183042.700  17.02  3p3 *2    3d   2 
   60.6128 KUR   -3.962 2.5  43668.840 3.5  208650.540  25.024s15d 1D  4s15p 3P 
   60.6287 K88    -.911 2.5  74133.100 3.5  239071.400  26.03d5 2D2    (1D2)4p  
   60.6288 KP     -.500 1.0    341.000  .0  165279.190   9.01  2p4  3    2p5 *3 
   60.6340 KP     -.180 2.5  18118.600 2.5  183042.700  17.02  3p3 *2    3d   2 
   60.6385 KUR   -7.898 2.0  19404.800 3.0  184316.580  26.024s15d 1D  4s15p 3P 
   60.6453 K88   -4.390 2.5  43437.500 3.5  208330.700  28.03d7 2F     (3P2)4p  
   60.6458 KP    -1.010 1.5 479083.000 2.5  643975.000  10.033s   4P   4p  *4P  
   60.6489 KUR   -9.822 2.0  21857.200 2.0  186740.600  26.024s15d 1D  4s15p 3P 
   60.6537 K88   -1.645 5.5  56368.800 4.5  221239.210  26.03d5 2H     (3G)4p 4 
   60.6556 K88   -2.906 2.5  52166.700 1.5  217031.890  26.03d5 2F2    (3P2)4p  
   60.6640 KUR   -8.971 2.0  19404.800 2.0  184247.160  26.024s15d 1D  4s15p 3P 
   60.6680 K88   -3.622  .0 121130.200 1.0  285961.700  26.04d4 1S1    (2D2)4p  
   60.6784 K88   -0.144 4.0      0.000 3.0  164803.200  27.03d6 5D     (6S)4p 5 
   60.6804 KP      .070 2.0       .000 2.0  164797.880   9.01  2p4  3    2p5 *3 
   60.6882 KUR   -9.870 2.0  19404.800 1.0  184181.390  26.024s15d 1D  4s15p 3P 
   60.6905 K88   -3.084 1.5  50051.400 2.5  214821.740  26.03d5 2D3    (3F2)4p  
   60.6923 KP     -.630 1.0    341.000 1.0  165106.660   9.01  2p4  3    2p5 *3 
   60.6950 KP    -2.500 1.5 604662.900 1.5  769421.000  12.033p *4D    4d  2D   
   60.7026 K88   -2.818 2.0  40999.870 2.0  205737.510  26.02(6S)4s 5  (4D)5p 5 
   60.7034 K88   -2.493 5.5  56368.800 4.5  221104.170  26.03d5 2H     (3G)4p 4 
   60.7045 K88   -2.490 2.0  40999.870 3.0  205732.370  26.02(6S)4s 5  (4D)5p 5 
   60.7055 KUR   -8.824 6.0  20051.100 5.0  184780.800  26.024s15d 1D  4s15p 3P 
   60.7100 K88   -1.863 3.5  51394.200 3.5  216111.690  26.03d5 2F2    (3H)4p 2 
   60.7134 K88   -2.350 3.0  59902.800 4.0  224611.000  27.03d6 3F1    (2G2)4p  
   60.7160 KUR   -5.283 2.0  35803.700 3.0  200504.990  26.024s15d 1D  4s15p 3P 
   60.7186 K88   -3.422 2.0  40999.870 1.0  205694.090  26.02(6S)4s 5  (4D)5p 5 
   60.7190 KP    -3.670 1.5 604662.900  .5  769356.000  12.033p *4D    4d  2P   
   60.7398 KP    -3.260 2.5 462650.100 2.5  627286.800  16.054f  *2F   7d   2D  
   60.7429 K88   -2.747 2.5  52838.000 1.5  217466.190  26.03d5 4F     (3F2)4p  
   60.7453 K88   -2.988 3.0  36554.500 3.0  201176.200  27.03d6 3D     (4D)4p 5 
   60.7472 KP     -.510  .0    489.900 1.0  165106.660   9.01  2p4  3    2p5 *3 
   60.7529 K88    -.078 5.5  32245.500 4.5  196846.820  26.03d5 4G     (5D)4p 4 
   60.7567 K88   -3.076 4.5  56058.300 3.5  220649.220  26.03d5 2H     (3G)4p 2 
   60.7634 K88   -1.806 4.0  59838.200 3.0  224411.000  27.03d6 3F1    (2G2)4p  
   60.7677 K88   -2.283 3.0  59902.800 2.0  224463.900  27.03d6 3F1    (2G2)4p  
   60.7703 K88   -1.282 4.5  32292.800 4.5  196846.820  26.03d5 4G     (5D)4p 4 
   60.7748 K88   -2.667 2.0  16661.600 1.0  181203.400  28.02d8 3P     (b2D)4p  
   60.7751 K88   -2.823 3.5  32305.700 4.5  196846.820  26.03d5 4G     (5D)4p 4 
   60.7762 KP    -1.710  .5 478701.000  .5  643239.000  10.033s   4P   4p  *4P  
   60.7823 K88   -3.544 2.5  27096.500 1.5  191618.200  28.03d7 2D2    (5D)4p 4 
   60.7845 KUR   -7.049  .0  34812.400 1.0  199327.950  26.024s15d 1D  4s15p 3P 
   60.7977 KUR   -9.957 5.0  20300.800 5.0  184780.800  26.024s15d 1D  4s15p 3P 
   60.8045 K88   -2.824 1.0  58919.800 2.0  223381.400  27.03d6 3P1    (2F1)4p  
   60.8062 KP     -.410 1.0    341.000 2.0  164797.880   9.01  2p4  3    2p5 *3 
   60.8199 KUR   -5.057 2.0  14031.600 3.0  178451.500  28.024s15d 1D  4s15p 3P 
   60.8339 K88   -2.437 1.5  67360.000 1.5  231742.000  28.03d7 2D1    (1D2)4p  
   60.8347 K88   -1.133 2.5  74133.100 2.5  238512.840  26.03d5 2D2    (1D2)4p  
   60.8379 KUR   -7.670 3.0  42896.900 4.0  207268.200  26.024s15d 1D  4s15p 3P 
   60.8379 K88   -4.405 3.0 225200.700 2.0  389571.800  28.04(4D)4s 3  (2D1)4p  
   60.8397 NBS    -.700  .5       .000  .5  164366.400   8.032p  *2P   s2p3  2S 
   60.8398 KUR   -8.316 3.0  42896.900 3.0  207263.000  26.024s15d 1D  4s15p 3P 
   60.8400 K88   -2.206 2.0  60098.400 2.0  224463.900  27.03d6 3P1    (2G2)4p  
   60.8417 KUR   -7.569 3.0  42896.900 2.0  207257.800  26.024s15d 1D  4s15p 3P 
   60.8498 KUR   -5.285 1.5  15550.300 2.5  179889.400  23.024s15d 1D  4s15p 3P 
   60.8530 KUR   -5.706 2.5  29167.700 3.5  193498.070  25.024s15d 1D  4s15p 3P 
   60.8595 KP     -.630 2.5 479662.000 2.5  643975.000  10.033s   4P   4p  *4P  
   60.8647 KUR   -5.653 4.0  20481.900 5.0  184780.800  26.024s15d 1D  4s15p 3P 
   60.8652 KUR   -6.488 4.0  20481.900 4.0  184779.500  26.024s15d 1D  4s15p 3P 
   60.8655 KUR   -7.669 4.0  20481.900 3.0  184778.500  26.024s15d 1D  4s15p 3P 
   60.8680 K88   -2.166 2.0  59748.800 3.0  224038.700  27.03d6 3F1    (2F1)4p  
   60.8756 K88   -4.407 4.5  19829.600 3.5  184099.100  28.03d7 2G     (5D)4p 6 
   60.8769 K88   -4.626 1.5  50051.400 2.5  214317.210  26.03d5 2D3    (3P2)4p  
   60.8798 K88   -2.022 4.5 218383.000 3.5  382641.000  20.03(3P)3d 4  sp5 3d 4 
   60.8803 K88    -.184 4.5  32292.800 3.5  196549.590  26.03d5 4G     (5D)4p 4 
   60.8834 K88   -2.704 2.5  32301.200 3.5  196549.590  26.03d5 4G     (5D)4p 4 
   60.8851 K88   -1.148 3.5  32305.700 3.5  196549.590  26.03d5 4G     (5D)4p 4 
   60.8893 KP    -3.730 1.5       .000 2.5  164232.360  16.01  3p3 *4    4d'  2 
   60.8918 KUR   -2.744 1.0  16977.800 1.0  181203.400  28.024s15d 1D  4s15p 3P 
   60.9057 K88   -1.936 3.5  43858.600 4.5  208046.800  28.03d7 2F     (3H)4p 4 
   60.9114 K88   -4.459  .5  24651.400 1.5  188824.200  28.03d7 2P     (5D)4p 4 
   60.9147 K88   -0.735 3.0    639.100 3.0  164803.200  27.03d6 5D     (6S)4p 5 
   60.9177 KP    -1.010 1.5 479083.000  .5  643239.000  10.033s   4P   4p  *4P  
   60.9269 K88   -0.756 1.0   1357.300 1.0  165488.500  27.03d6 5D     (6S)4p 5 
   60.9272 FT     -.415 2.0 145876.130 1.0  310006.320   6.022p2  1D   p3s' *1P 
   60.9409 K88   -3.977 3.5  82897.300 2.5  246990.800  26.03d5 2G1    (1F)4p 2 
   60.9425 K88   -4.226 1.0  20688.400 2.0  184777.600  26.02d6 3P2    (6S)4f 5 
   60.9426 K88   -4.523 1.0  20688.400 1.0  184777.300  26.02d6 3P2    (6S)4f 5 
   60.9428 K88   -2.988 2.5  18118.600 2.5  182206.800  28.03d7 4P     (5D)4p 6 
   60.9504 KUR   -2.801 2.5  29167.700 2.5  193235.430  25.024s15d 1D  4s15p 3P 
   60.9652 KUR   -3.143 1.5  29207.300 2.5  193235.430  25.024s15d 1D  4s15p 3P 
   60.9669 KP     -.470 1.5  18053.000 1.5  182076.300  17.02  3p3 *2    3d   2 
   60.9701 KUR   -1.605 3.5  27727.800 3.5  191742.700  23.024s15d 1D  4s15p 3P 
   60.9719 KP     -.980 2.5 479662.000 1.5  643672.000  10.033s   4P   4p  *4P  
   60.9730 K88   -2.548 2.5  18118.600 3.5  182125.600  28.03d7 4P     (5D)4p 6 
   60.9746 KUR   -5.187 2.0  40999.870 3.0  205002.470  26.024s15d 1D  4s15p 3P 
   60.9775 K88   -1.109 0.0   1493.600 1.0  165488.500  27.03d6 5D     (6S)4p 5 
   60.9829 NBS    -.400 1.5    385.900  .5  164366.400   8.032p  *2P   s2p3  2S 
   60.9858 K88   -3.877  .0  17230.700 1.0  181203.400  28.02d8 3P     (b2D)4p  
   60.9870 FT    -1.410 2.0 677348.500 3.0  841318.000   8.04p3p'  3D  p4d' *3D 
   60.9913 KP    -1.270 2.5  18118.600 1.5  182076.300  17.02  3p3 *2    3d   2 
   60.9922 K88   -3.904 2.0 225616.500 2.0  389571.800  28.04(4D)4s 3  (2D1)4p  
   60.9961 K88    -.928 2.5  52166.700 3.5  216111.690  26.03d5 2F2    (3H)4p 2 
   60.9967 KUR   -7.812 2.0  40999.870 2.0  204943.260  26.024s15d 1D  4s15p 3P 
   60.9996 KUR   -9.051 4.0  20481.900 5.0  184417.270  26.024s15d 1D  4s15p 3P 
   61.0030 K88   -2.420 4.5  57721.200 5.5  221647.490  26.03d5 2G2    (3G)4p 4 
   61.0048 K88   -3.698 1.5  18366.800  .5  182288.400  28.03d7 4P     (5D)4p 6 
   61.0057 BDF    -.498 1.0 120058.200 1.0  283977.400   8.02s3p3 *3D  2p4   3P 
   61.0064 KUR   -5.295 1.0  38064.350 2.0  201981.700  22.024s15d 1D  4s15p 3P 
   61.0065 KUR    -.508 3.5  27727.800 4.5  191644.800  23.024s15d 1D  4s15p 3P 
   61.0101 KUR   -8.094 2.0  40999.870 1.0  204907.130  26.024s15d 1D  4s15p 3P 
   61.0115 K88   -2.979 2.5  49541.500 1.5  213445.050  26.03d5 2D3    (3P2)4p  
   61.0116 KP    -3.510  .0  32688.800 1.0  196592.070   7.01  2p2  1   p4s  *3 
   61.0143 KUR    -.591 2.5  27846.800 3.5  191742.700  23.024s15d 1D  4s15p 3P 
   61.0155 KUR   -9.841 4.0  20481.900 4.0  184374.590  26.024s15d 1D  4s15p 3P 
   61.0225 K88   -2.027 3.0 226333.560 4.0  390207.600  20.023p5 3d 3  1)7f 2[3 
   61.0244 K88   -1.233 1.0   1357.300 2.0  165226.200  27.03d6 5D     (6S)4p 5 
   61.0330 K88   -2.521 2.0  36348.000 1.0  200193.800  27.03d6 3D     (4P)4p 3 
   61.0352 K88   -2.769 1.5  18366.800 2.5  182206.800  28.03d7 4P     (5D)4p 6 
   61.0384 K88   -3.771 3.5  57408.000 4.5  221239.210  26.03d5 2G2    (3G)4p 4 
   61.0393 K88    -.485 3.5  38779.400 3.5  202608.330  26.03d5 4D     (5D)4p 4 
   61.0472 K88   -2.457 4.5  52620.700 4.5  216428.440  26.03d5 4F     (3H)4p 2 
   61.0532 KUR   -4.204 2.0  35803.700 3.0  199595.300  26.024s15d 1D  4s15p 3P 
   61.0565 KUR   -5.430 2.0  38198.950 3.0  201981.700  22.024s15d 1D  4s15p 3P 
   61.0573 KUR   -2.315 2.5  29167.700 1.5  192948.290  25.024s15d 1D  4s15p 3P 
   61.0587 KP    -4.340 2.5 604003.100 1.5  767780.000  12.033p *4D    4d  4P   
   61.0597 KUR   -5.558 2.0  35803.700 2.0  199577.710  26.024s15d 1D  4s15p 3P 
   61.0598 KUR   -3.143 2.0  14031.600 2.0  177805.600  28.024s15d 1D  4s15p 3P 
   61.0608 KUR   -5.908 4.0  50276.100 4.0  214047.380  26.024s15d 1D  4s15p 3P 
   61.0679 K88   -4.541 3.0  50295.200 4.0  214047.380  26.02d6 3F1    (2I)5p 3 
   61.0679 K88   -1.976 2.5  67989.800 1.5  231742.000  28.03d7 2D1    (1D2)4p  
   61.0721 KUR   -3.141 1.5  29207.300 1.5  192948.290  25.024s15d 1D  4s15p 3P 
   61.0745 BDF     .247 3.0 120025.200 2.0  283759.700   8.02s3p3 *3D  2p4   3P 
   61.0746 K88   -3.937 4.0  50276.100 5.0  214010.320  26.02d6 3F1    (2I)5p 3 
   61.0747 K88   -3.134 2.5  27096.500 2.5  190830.300  28.03d7 2D2    (5D)4p 4 
   61.0750 K88   -4.925 3.5  52695.400 4.5  216428.440  26.03d5 4F     (3H)4p 2 
   61.0755 K88   -3.221 1.5  67360.000 2.5  231091.800  28.03d7 2D1    (1D2)4p  
   61.0778 K88   -1.583 2.0   1077.700 3.0  164803.200  27.03d6 5D     (6S)4p 5 
   61.0827 KUR   -4.324 2.5  29167.700 3.5  192880.160  25.024s15d 1D  4s15p 3P 
   61.0848 KUR   -2.545  .5  29241.400 1.5  192948.290  25.024s15d 1D  4s15p 3P 
   61.0879 K88   -2.009 2.5  43437.500 3.5  207136.000  28.03d7 2F     (3H)4p 4 
   61.0888 K88   -2.024 3.5  57408.000 4.5  221104.170  26.03d5 2G2    (3G)4p 4 
   61.0973 K88   -1.007 2.5  38935.100 3.5  202608.330  26.03d5 4D     (5D)4p 4 
   61.1031 K88   -2.922 2.0  42341.800 2.0  205999.700  27.03d6 1D2    (4D)4p 3 
   61.1049 FT     -.500 3.0 677665.000 3.0  841318.000   8.04p3p'  3D  p4d' *3D 
   61.1093 KUR   -1.458 3.5  32307.300 3.5  195948.440  25.024s15d 1D  4s15p 3P 
   61.1099 K88   -3.137 3.5  51394.200 3.5  215033.810  26.03d5 2F2    (3F2)4p  
   61.1327 K88   -2.699 5.0  29021.800 6.0  192600.300  27.03d6 3G     (4G)4p 5 
   61.1334 K88   -3.838 1.5  23648.900  .5  187225.700  28.03d7 2P     (5D)4p 4 
   61.1364 K88   -4.445  .0  21208.500 1.0  184777.300  26.02d6 3P2    (6S)4f 5 
   61.1379 KUR   -2.016 2.5  32383.700 3.5  195948.440  25.024s15d 1D  4s15p 3P 
   61.1401 KUR   -3.563 1.5  16330.500 2.5  179889.400  23.024s15d 1D  4s15p 3P 
   61.1401 KUR   -7.975 1.0  20688.400 2.0  184247.160  26.024s15d 1D  4s15p 3P 
   61.1437 K88   -1.191 3.5  38779.400 2.5  202328.530  26.03d5 4D     (5D)4p 4 
   61.1441 K88   -3.366 2.0  21864.000 2.0  185412.200  20.06s2p2 1D   sp3 3P   
   61.1492 KUR   -2.190 1.5  29207.300  .5  192741.670  25.024s15d 1D  4s15p 3P 
   61.1500 KUR   -5.426 3.0  38425.990 4.0  201958.300  22.024s15d 1D  4s15p 3P 
   61.1509 FT    -1.410 3.0 677665.000 2.0  841195.000   8.04p3p'  3D  p4d' *3D 
   61.1530 KUR   -6.945 2.0  35803.700 1.0  199327.950  26.024s15d 1D  4s15p 3P 
   61.1566 KUR   -4.743 2.5  16374.700 2.5  179889.400  23.024s15d 1D  4s15p 3P 
   61.1620 KUR   -2.904  .5  29241.400  .5  192741.670  25.024s15d 1D  4s15p 3P 
   61.1628 K88   -4.315 3.0 225200.700 4.0  388698.900  28.04(4D)4s 3  (2D1)4p  
   61.1634 KUR   -7.160 2.0  35803.700 2.0  199300.150  26.024s15d 1D  4s15p 3P 
   61.1647 KUR   -9.417 1.0  20688.400 1.0  184181.390  26.024s15d 1D  4s15p 3P 
   61.1694 KUR   -3.463 2.5  16374.700 3.5  179855.040  23.024s15d 1D  4s15p 3P 
   61.1775 KUR   -5.847 2.0  35803.700 3.0  199262.440  26.024s15d 1D  4s15p 3P 
   61.1826 KUR   -2.330 3.5  32307.300 2.5  195752.480  25.024s15d 1D  4s15p 3P 
   61.1832 K88   -1.614 2.0  59748.800 3.0  223192.400  27.03d6 3F1    (4F)4p 3 
   61.1846 K88   -1.048 4.5  57721.200 5.5  221161.020  26.03d5 2G2    (3H)4p 2 
   61.1878 KUR   -5.377 3.0  42896.900 3.0  206328.220  26.024s15d 1D  4s15p 3P 
   61.1890 KUR   -5.902 3.0  42896.900 2.0  206324.890  26.024s15d 1D  4s15p 3P 
   61.1892 K88   -4.442 3.5  51394.200 2.5  214821.740  26.03d5 2F2    (3F2)4p  
   61.1934 K88   -4.749 3.5  52695.400 3.5  216111.690  26.03d5 4F     (3H)4p 2 
   61.1960 K88   -3.137 2.5  43437.500 2.5  206847.000  28.03d7 2F     (3H)4p 4 
   61.1962 KUR   -3.206 2.5  29167.700 2.5  192576.420  25.024s15d 1D  4s15p 3P 
   61.1974 K88   -1.892  .0 203373.220 1.0  366778.850  20.023p5 3d 3  sp6 3d 3 
   61.2020 K88    -.870 2.5  38935.100 2.5  202328.530  26.03d5 4D     (5D)4p 4 
